track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_classical_prob,predicted_k-pop_prob,predicted_lo-fi_prob,predicted_pop_prob,predicted_rnb_prob,predicted_tiktok_prob,cosine_dist,cosine_dist_mod
3ClBKQkKoaUQ6UOhe2xlJK,Good News,4LLpKhyESsyAXpc4laK94U,Mac Miller,4CCaoRnCugI6RsHHBKiMLs,342040,09/01/2020,64,0.794,0.32,1,0.463868987,0,0.173,0.853,0.134,0.112,0.241,0.747707946,2,lo-fi,0.999947403,0.907845693,0.000394858,0.076769809,0.00063314,0.00272893,0.01162757,0.320087252,0.451344192
1DWZUa5Mzf2BwzpHtgbHPY,Good News,4LLpKhyESsyAXpc4laK94U,Mac Miller,5sY6UIQ32GqwMLAfSNEaXb,342040,17/01/2020,76,0.794,0.32,1,0.463868987,0,0.173,0.853,0.134,0.112,0.241,0.747707946,2,lo-fi,0.999947403,0.016431,0.000662738,0.706495456,0.001638852,0.065961832,0.208810123,0.320087252,0.409440466
2L9QLAhrvtP4EYg1lY0Tnw,Rudolph The Red-Nosed Reindeer,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,5I48ENiZiaZZSOpec6PdS5,135760,01/01/1959,41,0.478,0.201,7,0.306325486,1,0.0332,0.919,0,0.0854,0.857,0.516244354,0,classical,0.999908229,0.008544274,0.055372825,0.495946213,0.03246524,0.367855262,0.039816186,0.385025345,0.440748518
6VnqGxiMNexOe0kRmIsBw4,Ain't Nobody Takin My Baby,1z7b1Pr1rSlvWRzsW3HOrS,Russ,507vscnpu2fPaKmA5nC3pX,189231,23/12/2016,69,0.696,0.57,0,0.620921187,1,0.557,0.673,3.02E-06,0.098,0.329,0.150161828,2,lo-fi,0.999489703,0.012575058,0.025377206,0.00248388,0.217250873,0.259472696,0.482840288,0.167495328,0.188172734
4SSnFejRGlZikf02HLewEF,bury a friend,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,193143,29/03/2019,79,0.905,0.389,8,0.398976459,1,0.332,0.74,0.162,0.106,0.196,0.415178626,2,lo-fi,0.999046233,0.47946625,0.000627162,0.496183613,0.000763527,0.00572274,0.017236707,0.279342734,0.390199686
4NzMOnvSJVNKF7nw5NkXIP,bury a friend,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0lheRPWdziAtZEiww8TrUO,193143,30/01/2019,1,0.905,0.389,8,0.398976459,1,0.332,0.74,0.162,0.106,0.196,0.415178626,2,lo-fi,0.999046233,0.005766208,0.043264424,0.075026956,0.267007287,0.254935028,0.354000098,0.279342734,0.270317882
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,5I48ENiZiaZZSOpec6PdS5,117146,01/01/1959,53,0.451,0.24,1,0.419078813,1,0.0351,0.912,2.45E-06,0.175,0.701,0.501095263,0,classical,0.998726301,0.025589654,0.013684158,0.102180884,0.084832898,0.604110722,0.169601685,0.34192249,0.382878981
3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,6zk4RKl6JFlgLCV4Z7DQ7N,129173,15/10/1957,52,0.465,0.27,4,0.310706244,1,0.0425,0.9,0.00104,0.145,0.58,0.258100641,0,classical,0.99840683,0.006146675,0.073565696,0.053878638,0.514272217,0.273551088,0.078585686,0.361144827,0.316699408
5hQSXkFgbxjZo9uCwd11so,False God,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,200306,23/08/2019,67,0.739,0.32,11,0.548126919,0,0.239,0.736,0.000147,0.111,0.351,0.168584403,2,lo-fi,0.997756267,0.021110129,0.019059342,0.203890836,0.249291992,0.17652645,0.330121252,0.230655431,0.233403443
0ghnjg1XxUSC4GxKFIVqbF,A Wish On Christmas Night,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,212000,1990,19,0.465,0.277,2,0.444872057,1,0.0306,0.869,0,0.157,0.664,0.325373189,0,classical,0.99725994,0.245462474,0.02701998,0.164991615,0.227468897,0.116938932,0.218118102,0.3071374,0.308467359
4GcfrUOEolR360d7XiINFf,Pandemonium,2kxP07DLgs4xlWz8YHlvfh,NIKI,2JYYakgDf5R0Ych28NvYkS,227000,09/09/2020,34,0.699,0.515,8,0.669477994,0,0.0452,0.796,0.13,0.164,0.517,0.156462669,2,lo-fi,0.997257902,0.649376422,0.006123078,0.281006081,0.002252065,0.027299279,0.033943075,0.178663539,0.302985211
14msK75pk3pA33pzPVNtBF,7 rings,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,03D36t8ODrA8ATvoTStU9P,178640,18/01/2019,3,0.725,0.321,1,0.552958035,0,0.323,0.578,0,0.0884,0.319,0.108111102,2,lo-fi,0.996855168,0.028643551,0.00169221,0.083202285,0.032413294,0.692700322,0.161348337,0.193401732,0.297356579
7N2hNvCF606dEcaloV1j38,Jingle Bells (with The Ken Lane Singers),1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,2QRrrjJcbfHSx79HbXLpdl,156360,1948,0,0.542,0.156,8,0.405158649,1,0.0287,0.866,0,0.0783,0.692,0.521431472,0,classical,0.996128346,0.001216936,0.014740673,0.130890207,0.051192014,0.444232832,0.357727338,0.353946809,0.384799041
6vsV4D8BM6PioRr1UOx0n2,you should see me in a crown,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,6K7WeaA2R5wPU9hfuE8Zfb,180566,18/07/2018,0,0.697,0.552,1,0.572323439,0,0.196,0.479,0.127,0.147,0.278,0.139449169,2,lo-fi,0.995991968,0.037434755,0.065710706,0.045305576,0.128045434,0.321741205,0.401762324,0.111258504,0.153934405
4ricyQVd20UQde1jpXCSuJ,Winter Wonderland,2lolQgalUvZDfp5vvVtTYV,Tony Bennett,2sw2JVdzZ4lcn2cxh3Nxdc,133866,06/11/1968,43,0.452,0.366,0,0.413428864,0,0.0415,0.833,0,0.0789,0.629,0.384086686,0,classical,0.995784913,0.025191486,0.020483225,0.493015183,0.117509334,0.249718376,0.094082395,0.276613086,0.332007679
4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,201586,23/08/2019,65,0.433,0.182,0,0.478362334,1,0.0641,0.907,0,0.123,0.421,0.953149805,2,lo-fi,0.9955083,0.829435758,0.000312496,0.167447614,0.000268837,0.00097885,0.001556444,0.403155807,0.508987199
6CiuHbascZBxfFqdixSXiW,Set You Free,5elcNQkZ6FCZA3grSOMngY,MYMP,4vZ9jbxJDvWVO18RUOCuUo,264573,15/08/2008,54,0.642,0.281,4,0.522906858,1,0.0346,0.821,0,0.123,0.101,0.045761085,2,lo-fi,0.995506378,0.002113672,0.001283771,0.995506378,0.000136461,0.000440598,0.000519121,0.339738466,0.52009547
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,4Ky2PpWb26OxNabAMffyBw,237792,2015,74,0.783,0.467,6,0.604953941,1,0.0503,0.729,0.809,0.109,0.236,0.235456996,2,lo-fi,0.994756977,1.38E-05,5.56E-06,0.994756977,8.87E-05,0.000848047,0.004286911,0.311921132,0.453422062
3DVnV3LELIUSvrzbofWdMM,Andiyan,2U5mF0PZqGu6glnz55yY0y,John Roa,199k0nQ3FaKMKghEkQ2X4V,248000,12/07/2019,45,0.497,0.156,5,0.366796315,0,0.0395,0.931,5.36E-06,0.123,0.534,0.278424544,0,classical,0.99338029,0.00212643,0.020650575,0.052272127,0.03587331,0.326146758,0.562930801,0.394136869,0.425936391
4gDyoe1FImDlXVt58ssnMf,All I Can Think About Is You,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,6E8RU4JTgtxnUT3BT0yOdb,274586,15/06/2017,39,0.348,0.712,5,0.730317298,1,0.0335,0.155,0.702,0.0683,0.424,0.126324469,2,lo-fi,0.992737723,0.002989572,1.97E-06,0.992737723,0.000492493,0.00121318,0.002565058,0.156053779,0.359164856
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5aqPbNJP9Kgw3g2DzQFnNz,265247,23/06/2019,56,0.843,0.411,1,0.523643808,0,0.42,0.675,0,0.179,0.515,0.261060313,2,lo-fi,0.991854646,0.000426788,0.025204946,0.572916768,0.099048465,0.105671256,0.196731777,0.192515078,0.264912412
5PIBgH1cUFwu5IiUk9tnN9,Walk On Water (feat. Beyoncé),7dGJo4pcD2V6oG8kP0tJRR,Eminem,15YmkgHUd5PAgvl1XI9SL5,303640,15/12/2017,0,0.468,0.444,9,0.574534289,0,0.291,0.796,0,0.619,0.637,0.14427325,2,lo-fi,0.991410822,0.006449104,0.085418139,0.043065156,0.125324697,0.365839479,0.373903425,0.257484439,0.27615787
6Vgtvd7I5yopJdBuxqjBd2,Your Man,3MZsBdqDrRTJihTHQrO6Dq,Joji,6YKk4wlKdACRITGKmGnoIm,163758,24/09/2020,72,0.785,0.818,7,0.636192426,1,0.099,0.624,0.149,0.149,0.0503,0.402466188,2,lo-fi,0.98983248,0.00244584,0.003873868,0.890067283,0.018427107,0.047463784,0.037722118,0.152483907,0.308618218
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,168839,29/03/2019,78,0.726,0.444,8,0.627553736,0,0.372,0.283,0.143,0.177,0.569,0.815122017,2,lo-fi,0.989395374,0.000627839,0.015562815,0.898459208,0.004372688,0.053831054,0.027146395,0.145669033,0.304324996
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6Fr2rQkZ383FcMqFyT7yPr,233720,13/11/2015,83,0.609,0.378,4,0.590460594,1,0.438,0.835,0,0.28,0.515,0.294404312,2,lo-fi,0.988192489,0.057815375,0.029250031,0.077090387,0.431730224,0.173876587,0.230237397,0.232746978,0.211175089
3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,7fZH0aUAjY3ay25obOUf2a,233720,13/11/2015,1,0.609,0.378,4,0.590460594,1,0.438,0.835,0,0.28,0.515,0.294404312,2,lo-fi,0.988192489,0.000411521,0.000194172,0.988192489,0.001944877,0.00154627,0.007710672,0.232746978,0.401459251
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,4sj6D0zlMOl25nprDJBiU9,Andy Williams,30eO7X0doSEWKhDLAFLMuW,151000,1963,35,0.234,0.526,2,0.515619243,1,0.0411,0.871,2.34E-06,0.122,0.649,0.9178491,2,lo-fi,0.984846418,0.018008471,0.057613548,0.033192661,0.492423524,0.163297181,0.235464616,0.300741186,0.267487167
4lelBtLnt1mEfH6MlVp5yG,Pangako sa Pasko,7or90S16MNx8VogdeOqlKq,Cocoy Claravall,4Y92CJiB5353tKM4yLsJEO,368340,16/12/2018,6,0.303,0.13,0,0.302886387,1,0.032,0.962,0.366,0.319,0.148,0.272591344,0,classical,0.984654118,0.003860768,0.033108231,0.014829088,0.365019096,0.404725781,0.178457035,0.563844952,0.505233605
4QfNOZN7vrQCQKK1ZJ3XPb,Heaven,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,5pvLpqi54KJ3LiZ2pwdXoE,191813,26/01/2018,0,0.544,0.379,7,0.619733879,0,0.0412,0.863,0,0.083,0.322,0.905647374,2,lo-fi,0.984063856,0.005764972,0.035353755,0.117738141,0.219152742,0.395450941,0.226539449,0.297986416,0.301654788
1DUSuNhF8P5vUGNPpQiZa5,My Bad,6LuN9FCkKOj5PcnpouEgny,Khalid,0B1vzblCZwbnUF8cv5jGkd,166101,07/03/2019,62,0.645,0.568,5,0.619160696,0,0.0823,0.543,0.266,0.257,0.391,0.199528668,2,lo-fi,0.982805863,0.076129188,0.024042342,0.696002994,0.008167466,0.151383862,0.044274148,0.127132628,0.268416261
6ZMct78FDodlW1QEWlmVTB,Delubyo,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0K721sVPuc3fvLdkrhWEKP,305085,27/03/2020,22,0.439,0.596,7,0.452528147,0,0.555,0.912,0.0109,0.1,0.13,0.433010497,0,classical,0.982009902,0.0065399,0.036537981,0.091236072,0.171270518,0.472103839,0.222311691,0.299248351,0.31489218
3cysp2UU6xmV61ZlnQsa8s,Heaven,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,6L3gI00jSEv7LZB7bqt6rq,191813,26/01/2018,48,0.554,0.371,7,0.620102354,0,0.0361,0.853,0,0.0838,0.246,0.90606579,2,lo-fi,0.981408636,0.017641648,0.03263573,0.17273759,0.198922224,0.42101446,0.157048347,0.308122824,0.318444849
4kKdvXD0ez7jp1296JmAts,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,4XbPmVHP7EYBMoE7ZVjKCU,155453,08/11/1994,53,0.652,0.259,2,0.446837257,1,0.0595,0.903,0,0.362,0.836,0.551305086,0,classical,0.980910824,0.008694813,0.018488299,0.078510735,0.1070134,0.384382157,0.402910596,0.315429649,0.334705402
1FQpGAJiQgVd65IIBYkRVP,Upgrade,3MZsBdqDrRTJihTHQrO6Dq,Joji,6YKk4wlKdACRITGKmGnoIm,89917,24/09/2020,41,0.678,0.418,0,0.526386899,0,0.0985,0.895,0.0313,0.137,0.587,0.660203793,2,lo-fi,0.980798814,0.013997757,0.037342446,0.061434098,0.278202399,0.264195739,0.344827562,0.251122063,0.246139344
4eqne0oIdt9GW2ubiliny0,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",0hItVPjwJLVZrFqOyIsxPf,Judy Garland,1VND54ojnKw7YyWMJdfpLA,162200,01/01/1994,0,0.273,0.161,6,0.334042989,1,0.0357,0.961,0.000905,0.112,0.111,0.071302871,0,classical,0.98069606,0.02960374,0.029981459,0.170752538,0.264563187,0.257681048,0.247418028,0.54469159,0.495724816
0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,49tQo2QULno7gxHutgccqF,LANY,6SWmGozzQDUaczHXMuE8Za,286928,05/10/2018,75,0.559,0.422,11,0.506038895,1,0.195,0.701,1.99E-06,0.0853,0.191,0.131862317,2,lo-fi,0.97985398,0.00680908,0.027760828,0.146407708,0.21088291,0.32160727,0.286532204,0.219812661,0.232141648
77JhqIuQjqzVmkRTUcm9ji,Something There,4N3cNXg5phUzRzuJYYxQlV,Emma Watson,3AhP76AusdcJ9sZ4XgUcEc,174878,10/03/2017,56,0.45,0.317,0,0.466489253,1,0.0381,0.896,5.15E-05,0.216,0.476,0.436074773,0,classical,0.979432322,0.979432322,7.75E-05,0.017238532,0.000162829,0.001679421,0.001409352,0.308748736,0.476826394
0tXPhc8LvM4dPvoRwI66XQ,I'll Be Home for Christmas,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,3CKVXhODttZebJAzjUs2un,264826,14/10/2011,34,0.282,0.101,7,0.392753327,1,0.0315,0.934,5.05E-05,0.159,0.141,0.188028403,0,classical,0.979190644,0.013715266,0.017431745,0.064631833,0.117909226,0.489807069,0.29650486,0.518992154,0.517282686
47EWMOElkkbMp5m9SBkx7d,IDK You Yet,6sFHvCyqklnJpXC9Nh1aag,Alexander 23,2BcmdSV1kyss7KFuSpobeS,184638,09/04/2020,51,0.629,0.306,1,0.512384852,1,0.0424,0.884,0.0776,0.124,0.191,0.150272585,2,lo-fi,0.979035398,0.030756465,0.141786362,0.057653295,0.376556724,0.191866823,0.201380331,0.325480264,0.286748518
0LtVx5vsq9nfpGsWgjUin6,"City Of Stars - From ""La La Land"" Soundtrack",6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,6T1Ge9jSAJFkZXvYVTXbyW,149720,18/11/2016,0,0.483,0.121,2,0.373265097,0,0.0349,0.91,0,0.0885,0.419,0.328948178,0,classical,0.978650613,0.978650613,0.000138353,0.016341217,6.32E-05,0.000901602,0.003905029,0.411555783,0.567006169
6QBZlIxCB2lAPU2bM1ut1p,Dynamite - Instrumental,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3zWmE5c3alhuoPLphxjMVd,198770,21/08/2020,1,0.861,0.658,11,0.707635619,1,0.05,0.00903,0.803,0.0443,0.625,0.377976593,2,lo-fi,0.976712667,0.020084287,0.006755126,0.670519022,0.030830834,0.036779737,0.235030993,0.159578045,0.254433391
26OhjtaTamFocE08t83ml6,"Psycho, Pt. 2",1z7b1Pr1rSlvWRzsW3HOrS,Russ,21UO4eAaNZ5kultgMBNEHD,161985,08/11/2016,78,0.766,0.548,10,0.817195496,1,0.235,0.775,5.57E-06,0.1,0.424,0.186883914,2,lo-fi,0.976505214,0.004770481,4.70E-05,0.976209096,0.000731779,0.002737963,0.015503662,0.144518244,0.320019677
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,180952,29/03/2019,80,0.678,0.533,4,0.563561924,1,0.186,0.462,0.219,0.139,0.323,0.602290208,2,lo-fi,0.976209096,0.001723747,0.009224147,0.303869623,0.004942965,0.114374392,0.565865126,0.138086148,0.224527142
6LivYvzWanzTQm8Tm3aTsa,Pasko Na Sinta Ko,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,1xi5bo7CCSxIVySX4dLknK,246735,1996,26,0.279,0.0824,7,0.116315251,1,0.0338,0.735,0.000227,0.0685,0.0942,0.176485066,0,classical,0.975749508,0.003026313,0.00827899,0.029510737,0.406635961,0.184876001,0.367671998,0.607630066,0.512903294
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,4i3rAwPw7Ln2YrKDusaWyT,245425,13/11/2019,85,0.704,0.225,6,0.401064483,0,0.0994,0.902,0.657,0.106,0.243,0.4149325,2,lo-fi,0.974545474,0.002017181,0.021615584,0.321455067,0.054872917,0.476180609,0.123858643,0.428725815,0.462108864
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),7v4imS0moSyGdXyLgVTIV7,Nat King Cole,6vBGI5522jvPi0ZZuGQNp4,192160,1962,52,0.319,0.21,1,0.369252815,1,0.0341,0.92,8.06E-05,0.138,0.209,0.160745271,0,classical,0.974481211,0.287464778,0.009372969,0.325344756,0.081046404,0.204036089,0.092735004,0.448741021,0.484728664
61HVbcNeRACZpyvHrc3AnD,All Is Found,3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,4M07HWIlZr7zoXoxDHR5mz,125439,15/11/2019,68,0.228,0.204,5,0.488474923,1,0.0387,0.926,1.10E-05,0.092,0.195,0.189517469,0,classical,0.973431924,0.001418028,0.067712719,0.029301499,0.208191636,0.273174291,0.420201828,0.434996419,0.412535643
2XKFnwB6djxrJCjR3PdeRb,My Bad,6LuN9FCkKOj5PcnpouEgny,Khalid,6KT8x5oqZJl9CcnM66hddo,163973,05/04/2019,61,0.577,0.578,0,0.618382805,0,0.0907,0.547,0.59,0.264,0.367,0.199307154,2,lo-fi,0.970394242,0.002788498,0.485110137,0.003388667,0.252741296,0.052654396,0.203317006,0.191873934,0.200955386
6f8b6mxNNDJdE5tC4MCTxt,Never Enough (Reprise),0LyOADBjj28cbvJWTXUEGA,Loren Allred,7ayBZIe1FHkNv0T5xFCX6F,80293,08/12/2017,65,0.382,0.0541,9,0.199549642,1,0.03,0.889,2.88E-06,0.0832,0.133,0.184065765,0,classical,0.969821505,0.090348187,0.007898752,0.145548706,0.229001431,0.300562764,0.226640159,0.591036116,0.543518441
3nmRSlzR7xtAo95GjfIahZ,Bibingka,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4fvqIgslOvrYh0aQWwWOK4,306066,20/10/2016,54,0.356,0.229,8,0.502149437,1,0.0328,0.797,0,0.112,0.431,0.932216739,2,lo-fi,0.969758192,0.032267033,0.000773379,0.02761794,0.006018481,0.876240841,0.057082327,0.368605009,0.455600939
7uuEfUMuPeQ7RlSWa0cES2,Can’t Help Falling in Love,7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,32BVrPjwweOQcHKKpxgE4l,201933,10/08/2018,0,0.266,0.0596,0,0.234800409,1,0.0363,0.905,7.07E-05,0.132,0.143,0.794791962,0,classical,0.9682957,0.034919035,0.028050481,0.218755361,0.484422026,0.178434554,0.055418542,0.59541035,0.525599831
6lfxq3CG4xtTiEg7opyCyx,Can't Help Falling In Love,7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,2wMz3oVNS1bMXaEWY6QWmA,201933,10/08/2018,72,0.266,0.0596,0,0.234800409,1,0.0363,0.905,7.07E-05,0.132,0.143,0.794791962,0,classical,0.9682957,0.001575358,0.021206559,0.364281321,0.06262231,0.258912887,0.291401565,0.59541035,0.596640496
2L5V8TQCEq5n3CLrjGbWE8,"You Are The Reason - Acoustic, 1 Mic 1 Take/Live From Abbey Road Studios",6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,5TY5e5pUCFkAkCyFGFzn3P,228186,23/02/2018,58,0.672,0.25,10,0.602292733,1,0.0336,0.913,1.65E-05,0.125,0.136,0.180946111,2,lo-fi,0.968023447,0.01166972,0.023842086,0.09282179,0.483206251,0.11814539,0.270314763,0.340571544,0.298562465
1NHPd1SGMTBU1BjOaAm02Q,Only Reminds Me of You,5elcNQkZ6FCZA3grSOMngY,MYMP,5iuB4KAXBWsDKMYJRb15GT,263160,12/12/2006,58,0.63,0.317,1,0.570317298,1,0.0283,0.82,9.84E-05,0.123,0.056,0.167507599,2,lo-fi,0.967995835,0.429562907,0.007429266,0.42309829,0.010784783,0.030709851,0.098414902,0.316016951,0.411522228
4IfAArwYrxwGvwSHMGPRFi,Snowfall on Christmas Eve,7MmIC8lbUdmL6c05M63KF6,The Rossman Ensemble,4Qu2wlwTSvpOpkNTIptIVx,116093,30/09/2020,31,0.575,0.411,0,0.536663255,1,0.0722,0.0251,0.0693,0.0751,0.462,1,2,lo-fi,0.967930021,0.004630341,0.338213604,0.008565721,0.234007645,0.114929023,0.299653666,0.204725613,0.203399906
7AFASza1mXqntmGtbxXprO,changes,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,2Ti79nwTsont5ZHfdxIzAm,121886,16/03/2018,82,0.669,0.308,11,0.580634596,1,0.029,0.883,0,0.0984,0.52,0.07606542,2,lo-fi,0.966427966,0.006420746,0.095057977,0.584123657,0.037996891,0.157371053,0.119029676,0.275295242,0.350795015
0lLdorYw7lVrJydTINhWdI,It's Beginning to Look a Lot like Christmas,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,3CKVXhODttZebJAzjUs2un,206639,14/10/2011,41,0.339,0.214,4,0.513244626,1,0.0375,0.908,7.47E-06,0.341,0.363,0.259682004,0,classical,0.966061631,0.012517989,0.003873585,0.415288722,0.057665631,0.338674496,0.171979578,0.373987441,0.420942309
7inXu0Eaeg02VsM8kHNvzM,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,2QRrrjJcbfHSx79HbXLpdl,155600,1948,0,0.603,0.321,2,0.522456499,1,0.0599,0.881,0,0.34,0.844,0.557058295,0,classical,0.964443209,0.974481211,0.000133421,0.022803018,6.09E-05,0.000168158,0.002353292,0.278418794,0.420147036
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,7e7t0MCrNDcJZsPwUKjmOc,160000,03/07/2020,87,0.709,0.548,10,0.645117707,1,0.353,0.65,1.59E-06,0.133,0.543,0.19335089,2,lo-fi,0.964185917,0.001135438,1.69E-05,0.93893977,0.005459395,0.002448831,0.051999686,0.127966952,0.309879293
2dqLk7ezV15LEJEwUmEbXB,Down,1xHQO9GJIW9OXHxGBISYc5,Marian Hill,1Np7t8wPlCRXMzXCwFwFZh,197773,20/06/2016,0,0.593,0.362,0,0.390951894,0,0.273,0.684,0.00294,0.125,0.0522,0.722541503,2,lo-fi,0.962861099,0.022656605,0.000898689,0.962861099,0.002537247,0.003876059,0.007170301,0.324805859,0.487686257
6gXaPCP95gh1hmjecbw4po,Dalaga (Stripped),0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,39GzH0MXMID3xALQvQCzz6,303321,01/01/2018,0,0.783,0.325,5,0.390051177,0,0.151,0.764,7.51E-05,0.111,0.407,0.353450079,2,lo-fi,0.962081018,0.000968346,0.027724013,0.018126379,0.163943751,0.256620788,0.532616724,0.266835409,0.287288541
6AW99vPF910QPZCNpBqbvt,It Is the Lord!,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,145333,1990,16,0.375,0.144,0,0.264032753,1,0.0337,0.848,0.0022,0.137,0.174,0.227537873,0,classical,0.96172891,0.019439954,0.395243133,0.242854689,0.091840946,0.140009981,0.110611298,0.48550277,0.486465155
2M0rq3xC7x6dGwNdx0Thka,Marco's Theme - Saglit,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,263133,19/02/2018,48,0.44,0.148,7,0.496663255,1,0.0343,0.949,6.13E-05,0.119,0.374,0.482648076,0,classical,0.961677858,0.006195578,0.069123094,0.031300419,0.343060209,0.222768648,0.327552053,0.388932486,0.350733276
3OpGUlDmRUXh0NkIYWoIlD,Your Song,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0kV35wyXIJKk04VRG0DdF4,168493,2003,68,0.636,0.159,11,0.45580348,1,0.0549,0.892,0,0.112,0.658,0.41345574,0,classical,0.961509686,0.01136934,0.044920897,0.073709704,0.317784319,0.338618316,0.213597423,0.334832146,0.314924132
2YreeV0asmC6tgM4IH2g5F,Pangga,1SrWbIDP84JcSDr0oTBAQw,Matthaios,6HKEH0dCMQ3Bc7sX13bR5d,195186,10/05/2020,57,0.765,0.437,9,0.475742068,1,0.073,0.861,0,0.113,0.535,0.599742798,2,lo-fi,0.958342904,0.013233834,0.012646892,0.077319636,0.149103271,0.29451415,0.453182217,0.246141625,0.266044256
3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,6lMlX68jJrx67hiCqdiDvW,194839,11/07/2019,72,0.67,0.453,0,0.531627431,1,0.295,0.252,0.33,0.117,0.68,0.507531473,2,lo-fi,0.957892935,0.611349717,0.006130746,0.120328215,0.077220207,0.094875112,0.090096003,0.126482291,0.230919506
23khhseCLQqVMCIT1WMAns,Magic,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,2G4AUqfwxcV1UdQjm2ouYr,285014,19/05/2014,73,0.738,0.482,6,0.627758444,0,0.0402,0.0266,0.621,0.106,0.352,0.251572134,2,lo-fi,0.95781622,0.00390623,0.000104746,0.95781622,0.005132789,0.024667911,0.008372103,0.163768373,0.36221616
21gCZq4O38rQM60BW1TsvF,Tanging Hiling Ngayong Pasko,4ivXbUYuZslF08Ca5EuJGc,Kithara,2WgJHxGnyAyChHWCppwdbx,250730,14/12/2018,7,0.352,0.128,6,0.377318321,1,0.0405,0.874,4.11E-06,0.257,0.282,0.160136108,0,classical,0.957749239,0.009416837,0.001338127,0.081384591,0.013435675,0.686302703,0.208122065,0.449484688,0.512409816
